1	0.0	0.46771	0.24167
2	0.0	0.46927	0.23519
3	0.0	0.4652	0.22928
4	0.0	0.46466	0.22859
5	0.0	0.46416	0.22764
6	0.0	0.46321	0.22596
7	0.0	0.46297	0.22589
8	0.0	0.46392	0.22753
9	0.0	0.46875	0.23981
10	0.0	0.46469	0.22906
11	0.0	0.46447	0.22896
12	0.0	0.46413	0.22876
13	0.0	0.46345	0.22826
14	0.0	0.46243	0.2271
15	0.0	0.46204	0.22714
16	0.0	0.46179	0.22755
17	0.0	0.46167	0.22802
18	0.0	0.46172	0.22874
19	0.0	0.46169	0.22922
20	0.0	0.46171	0.22919
21	0.0	0.46171	0.22825
22	0.0	0.46141	0.22805
23	0.0	0.46117	0.22747
24	0.0	0.46102	0.22729
25	0.0	0.46139	0.22704
26	0.0	0.46144	0.22734
27	0.0	0.46169	0.22775
28	0.0	0.46174	0.22794
29	0.0	0.46186	0.2279
30	0.0	0.46248	0.22888
31	0.0	0.46296	0.22968
32	0.0	0.46341	0.23049
33	0.0	0.46427	0.23193
34	0.0	0.46515	0.23319
35	0.0	0.46644	0.23519
36	0.0	0.46728	0.23668
37	0.0	0.46699	0.23618
38	0.0	0.46636	0.23549
39	0.0	0.4657	0.235
40	0.0	0.46508	0.23479
41	0.0	0.46508	0.23572
42	0.0	0.46539	0.23673
43	0.0	0.46581	0.23783
44	0.0	0.46599	0.23819
45	0.0	0.46529	0.23737
46	0.0	0.4647	0.23633
47	0.0	0.46426	0.23535
48	0.0	0.46413	0.23499
49	0.0	0.46382	0.23461
50	0.0	0.46306	0.23357
51	0.0	0.46277	0.23312
52	0.0	0.4626	0.23306
53	0.0	0.46168	0.23169
54	0.0	0.46168	0.23169
55	0.0	0.46184	0.23216
56	0.0	0.46191	0.23178
57	0.0	0.46245	0.23216
58	0.0	0.46286	0.23194
59	0.0	0.46192	0.22925
60	0.0	0.46	0.22486
61	0.0	0.45915	0.22222
62	0.0	0.46061	0.22443
63	0.0	0.46234	0.22646
64	0.0	0.46282	0.22659
65	0.0	0.46248	0.22564
66	0.0	0.46147	0.22397
67	0.0	0.46042	0.22269
68	0.0	0.45952	0.22166
69	0.0	0.45886	0.22118
70	0.0	0.45882	0.22164
71	0.0	0.45856	0.22134
72	0.0	0.45804	0.22087
73	0.0	0.45764	0.22057
74	0.0	0.45678	0.21943
75	0.0	0.45609	0.21872
76	0.0	0.45608	0.21886
77	0.0	0.45585	0.21872
78	0.0	0.45526	0.21767
79	0.0	0.45382	0.21604
80	0.0	0.45267	0.21411
81	0.0	0.45286	0.21486
82	0.0	0.45402	0.21737
83	0.0	0.45509	0.21937
84	0.0	0.45641	0.2215
85	0.0	0.45736	0.22329
86	0.0	0.4581	0.22461
87	0.0	0.45874	0.226
88	0.0	0.45913	0.22691
89	0.0	0.45932	0.22719
90	0.0	0.46002	0.22841
91	0.0	0.46054	0.22938
92	0.0	0.46075	0.23023
93	0.0	0.46048	0.23021
94	0.0	0.4607	0.23112
95	0.0	0.46132	0.23284
96	0.0	0.46192	0.23461
97	0.0	0.46203	0.23551
98	0.0	0.46269	0.23697
99	0.0	0.46299	0.23779
100	0.0	0.46288	0.23786
101	0.0	0.46296	0.238
102	0.0	0.46281	0.23797
103	0.0	0.46269	0.2379
104	0.0	0.46325	0.23899
105	0.0	0.46394	0.24028
106	0.0	0.46431	0.24098
107	0.0	0.46445	0.24173
108	0.0	0.46536	0.24416
109	0.0	0.46686	0.24615
110	0.0	0.4677	0.24796
111	0.0	0.46745	0.24868
112	0.0	0.46667	0.24777
113	0.0	0.46606	0.24764
114	0.0	0.46609	0.24825
115	0.0	0.46621	0.2495
116	0.0	0.46537	0.24855
117	0.0	0.46413	0.2469
118	0.0	0.46295	0.24534
119	0.0	0.46244	0.24484
120	0.0	0.46217	0.24456
121	0.0	0.46154	0.24366
122	0.0	0.46098	0.24268
123	0.0	0.4609	0.24283
124	0.0	0.46134	0.24383
125	0.0	0.46194	0.24521
126	0.0	0.46228	0.24589
127	0.0	0.46257	0.24639
128	0.0	0.46264	0.24635
129	0.0	0.4625	0.24676
130	0.0	0.46217	0.24711
131	0.0	0.46201	0.24716
132	0.0	0.4621	0.24651
133	0.0	0.462	0.24634
134	0.0	0.46207	0.24679
135	0.0	0.46225	0.24657
136	0.0	0.46239	0.24635
137	0.0	0.46251	0.24684
138	0.0	0.46277	0.24703
139	0.0	0.46392	0.24939
140	0.0	0.46454	0.25055
141	0.0	0.46495	0.25137
142	0.0	0.46521	0.25238
143	0.0	0.46485	0.25239
144	0.0	0.46447	0.2521
145	0.0	0.46395	0.25117
146	0.0	0.46391	0.25076
147	0.0	0.46501	0.25279
148	0.0	0.46579	0.25454
149	0.0	0.46637	0.25557
150	0.0	0.46689	0.25654
151	0.0	0.46756	0.25778
152	0.0	0.46784	0.25812
153	0.0	0.46738	0.25756
154	0.0	0.46706	0.25729
155	0.0	0.46733	0.25803
156	0.0	0.46801	0.25916
157	0.0	0.46829	0.25955
158	0.0	0.4681	0.25899
159	0.0	0.4678	0.25873
160	0.0	0.46786	0.25888
161	0.0	0.46807	0.25952
162	0.0	0.46865	0.26052
163	0.0	0.46918	0.2617
164	0.0	0.46902	0.2618
165	0.0	0.46853	0.26207
166	0.0	0.46763	0.26278
167	0.0	0.46666	0.26197
168	0.0	0.46536	0.26043
169	0.0	0.4646	0.25935
170	0.0	0.46431	0.25997
171	0.0	0.46443	0.26047
172	0.0	0.46483	0.26121
173	0.0	0.46508	0.26048
174	0.0	0.46455	0.25875
175	0.0	0.46345	0.25708
176	0.0	0.46247	0.2568
177	0.0	0.46259	0.25642
178	0.0	0.46273	0.25614
179	0.0	0.46217	0.25609
180	0.0	0.46223	0.25655
181	0.0	0.46238	0.25752
182	0.0	0.4629	0.25883
183	0.0	0.4634	0.25996
184	0.0	0.46398	0.26094
185	0.0	0.46462	0.26176
186	0.0	0.46484	0.26184
187	0.0	0.46457	0.26135
188	0.0	0.4642	0.26141
189	0.0	0.46383	0.26181
190	0.0	0.46335	0.26188
