10	0.0	0.523828	0.436486
20	0.0	0.526563	0.435811
30	0.0	0.523047	0.439865
40	0.0	0.521875	0.437162
50	0.0	0.525781	0.451351
60	0.0	0.537891	0.471622
70	0.0	0.540625	0.483108
80	0.0	0.546484	0.50473
90	0.0	0.554297	0.531757
110	0.0	0.558594	0.567568
120	0.0	0.562891	0.589189
130	0.0	0.567187	0.6
140	0.0	0.569922	0.613514
150	0.0	0.571484	0.630405
160	0.0	0.564063	0.630405
170	0.0	0.564062	0.633108
180	0.0	0.560547	0.643243
190	0.0	0.564844	0.628378
210	0.0	0.596484	0.599324
220	0.0	0.611719	0.603378
230	0.0	0.620703	0.606757
240	0.0	0.620313	0.613514
260	0.0	0.622656	0.621622
270	0.0	0.620703	0.618919
280	0.0	0.620703	0.610811
290	0.0	0.596484	0.611486
300	0.0	0.575781	0.612162
310	0.0	0.566016	0.601351
320	0.0	0.574219	0.599324
330	0.0	0.569531	0.590541
340	0.0	0.567578	0.587162
350	0.0	0.566406	0.579054
360	0.0	0.564063	0.578378
370	0.0	0.564844	0.572973
380	0.0	0.554297	0.57027
390	0.0	0.564453	0.557432
400	0.0	0.564844	0.571622
410	0.0	0.539844	0.541216
420	0.0	0.546094	0.527703
430	0.0	0.544141	0.55473
440	0.0	0.546094	0.541892
450	0.0	0.543359	0.507432
460	0.0	0.542188	0.533784
470	0.0	0.55625		0.558784
480	0.0	0.554688	0.552027
490	0.0	0.571484	0.522973
500	0.0	0.598437	0.513514
510	0.0	0.644737	0.47335
520	0.0	0.614844	0.447973
530	0.0	0.572266	0.466892
540	0.0	0.558594	0.488514
550	0.0	0.561719	0.479054
560	0.0	0.560156	0.477027
570	0.0	0.554688	0.476351
580	0.0	0.547656	0.467568
590	0.0	0.540234	0.475676
600	0.0	0.523438	0.469595
610	0.0	0.521484	0.472297
620	0.0	0.536719	0.460135
630	0.0	0.549609	0.443243
640	0.0	0.557422	0.431757
650	0.0	0.55625		0.42027
660	0.0	0.553906	0.414189
670	0.0	0.560547	0.398649
680	0.0	0.5875		0.381081
690	0.0	0.598828	0.366216
700	0.0	0.601563	0.359459
710	0.0	0.585156	0.354054
720	0.0	0.602734	0.318243
730	0.0	0.628906	0.307432
740	0.0	0.637109	0.299324
750	0.0	0.639844	0.285135
760	0.0	0.642578	0.274324
770	0.0	0.644922	0.277027
780	0.0	0.648438	0.270946
790	0.0	0.676953	0.235811
800	0.0	0.683594	0.222297
810	0.0	0.663281	0.243243
820	0.0	0.656641	0.235811
830	0.0	0.630078	0.242568
840	0.0	0.628906	0.251351
850	0.0	0.627734	0.266216
860	0.0	0.614062	0.266216
870	0.0	0.594141	0.264189
880	0.0	0.580469	0.261486
890	0.0	0.557031	0.267568
900	0.0	0.566406	0.272297
910	0.0	0.570313	0.266892
920	0.0	0.573047	0.266216
930	0.0	0.575391	0.277027
940	0.0	0.522266	0.322297
950	0.0	0.459375	0.414865
960	0.0	0.466797	0.401351
970	0.0	0.483203	0.372297
980	0.0	0.426562	0.347973
990	0.0	0.473437	0.232432
1000	0.0	0.526563	0.226351
1010	0.0	0.586719	0.233108
1020	0.0	0.630469	0.185135
1030	0.0	0.657422	0.137838
1040	0.0	0.641406	0.127703
1050	0.0	0.64375		0.135135
1060	0.0	0.642187	0.135135
1070	0.0	0.655469	0.116892
